NRGSTREAM Data Extract for stream : ERC - System Wide Wind Output
Generated at : 11/27/2023 09:14 with : 1461 records
Date criteria from : Jan 01 2011 to : Jan 01 2015
Data Interval : 1440 minutes

Date/Time,MW
12/22/2011 00:00,3821.26
12/23/2011 00:00,3334.60
12/24/2011 00:00,1289.89
12/25/2011 00:00,584.63
12/26/2011 00:00,2027.88
12/27/2011 00:00,1922.44
12/28/2011 00:00,3932.02
12/29/2011 00:00,2635.32
12/30/2011 00:00,2659.40
12/31/2011 00:00,4737.31
01/01/2012 00:00,2997.10
01/02/2012 00:00,1125.32
01/03/2012 00:00,4980.95
01/04/2012 00:00,4153.01
01/05/2012 00:00,1314.87
01/06/2012 00:00,5165.15
01/07/2012 00:00,2455.86
01/08/2012 00:00,2719.19
01/09/2012 00:00,4477.88
01/10/2012 00:00,3000.70
01/11/2012 00:00,5457.16
01/12/2012 00:00,3674.58
01/13/2012 00:00,1722.60
01/14/2012 00:00,2880.65
01/15/2012 00:00,6145.38
01/16/2012 00:00,6156.96
01/17/2012 00:00,4024.20
01/18/2012 00:00,2896.90
01/19/2012 00:00,3585.61
01/20/2012 00:00,4866.33
01/21/2012 00:00,2994.05
01/22/2012 00:00,5492.07
01/23/2012 00:00,2138.44
01/24/2012 00:00,4327.92
01/25/2012 00:00,4567.92
01/26/2012 00:00,2746.38
01/27/2012 00:00,5337.89
01/28/2012 00:00,2813.38
01/29/2012 00:00,3053.44
01/30/2012 00:00,5850.51
01/31/2012 00:00,3441.45
02/01/2012 00:00,1435.06
02/02/2012 00:00,4471.44
02/03/2012 00:00,4914.80
02/04/2012 00:00,5007.97
02/05/2012 00:00,3401.95
02/06/2012 00:00,780.26
02/07/2012 00:00,2603.68
02/08/2012 00:00,1705.82
02/09/2012 00:00,3524.16
02/10/2012 00:00,2265.00
02/11/2012 00:00,4097.32
02/12/2012 00:00,2163.55
02/13/2012 00:00,2854.76
02/14/2012 00:00,2307.66
02/15/2012 00:00,3914.58
02/16/2012 00:00,2724.10
02/17/2012 00:00,696.53
02/18/2012 00:00,2206.71
02/19/2012 00:00,2330.05
02/20/2012 00:00,5268.34
02/21/2012 00:00,3547.67
02/22/2012 00:00,5327.97
02/23/2012 00:00,5674.56
02/24/2012 00:00,3170.18
02/25/2012 00:00,5036.13
02/26/2012 00:00,5273.44
02/27/2012 00:00,3114.44
02/28/2012 00:00,5976.78
02/29/2012 00:00,2529.16
03/01/2012 00:00,5793.08
03/02/2012 00:00,3433.89
03/03/2012 00:00,2907.41
03/04/2012 00:00,1811.90
03/05/2012 00:00,5026.32
03/06/2012 00:00,6906.27
03/07/2012 00:00,6858.43
03/08/2012 00:00,5989.42
03/09/2012 00:00,4618.44
03/10/2012 00:00,503.63
03/11/2012 00:00,2831.25
03/12/2012 00:00,3631.03
03/13/2012 00:00,4530.85
03/14/2012 00:00,4673.67
03/15/2012 00:00,4801.77
03/16/2012 00:00,6310.14
03/17/2012 00:00,6600.08
03/18/2012 00:00,7012.83
03/19/2012 00:00,5129.31
03/20/2012 00:00,3272.46
03/21/2012 00:00,3362.43
