NRGSTREAM Data Extract for stream : ERC - System Wide Wind Output
Generated at : 11/26/2023 13:59 with : 2000 records
Date criteria from : Jun 06 2018 to : Nov 28 2023
Data Interval : 1440 minutes

Date/Time,MW
06/09/2019 00:00,11580.19
06/10/2019 00:00,7093.82
06/11/2019 00:00,4766.28
06/12/2019 00:00,6196.37
06/13/2019 00:00,7359.50
06/14/2019 00:00,15391.99
06/15/2019 00:00,14708.00
06/16/2019 00:00,7092.30
06/17/2019 00:00,4131.47
06/18/2019 00:00,7318.73
06/19/2019 00:00,6342.76
06/20/2019 00:00,10830.79
06/21/2019 00:00,15878.82
06/22/2019 00:00,14290.68
06/23/2019 00:00,11747.13
06/24/2019 00:00,7650.96
06/25/2019 00:00,7879.26
06/26/2019 00:00,9707.92
06/27/2019 00:00,9148.40
06/28/2019 00:00,7908.85
06/29/2019 00:00,5443.40
06/30/2019 00:00,5767.46
07/01/2019 00:00,8540.96
07/02/2019 00:00,8987.47
07/03/2019 00:00,11304.39
07/04/2019 00:00,11627.80
07/05/2019 00:00,11612.53
07/06/2019 00:00,6780.77
07/07/2019 00:00,4916.74
07/08/2019 00:00,7639.60
07/09/2019 00:00,9344.79
07/10/2019 00:00,6028.48
07/11/2019 00:00,3268.08
07/12/2019 00:00,2028.28
07/13/2019 00:00,2926.42
07/14/2019 00:00,2744.43
07/15/2019 00:00,4406.22
07/16/2019 00:00,10649.30
07/17/2019 00:00,14361.46
07/18/2019 00:00,15873.73
07/19/2019 00:00,15714.54
07/20/2019 00:00,14981.22
07/21/2019 00:00,10661.82
07/22/2019 00:00,8009.35
07/23/2019 00:00,4546.63
07/24/2019 00:00,3445.44
07/25/2019 00:00,7076.62
07/26/2019 00:00,7851.58
07/27/2019 00:00,8889.56
07/28/2019 00:00,11939.95
07/29/2019 00:00,8332.93
07/30/2019 00:00,5398.33
07/31/2019 00:00,6361.80
08/01/2019 00:00,7827.62
08/02/2019 00:00,7370.64
08/03/2019 00:00,6168.59
08/04/2019 00:00,3374.85
08/05/2019 00:00,4416.38
08/06/2019 00:00,5953.88
08/07/2019 00:00,9352.17
08/08/2019 00:00,10543.10
08/09/2019 00:00,9735.54
08/10/2019 00:00,10269.01
08/11/2019 00:00,11298.52
08/12/2019 00:00,9935.11
08/13/2019 00:00,7642.93
08/14/2019 00:00,5687.39
08/15/2019 00:00,4100.72
08/16/2019 00:00,9464.69
08/17/2019 00:00,12488.36
08/18/2019 00:00,12436.58
08/19/2019 00:00,10390.58
08/20/2019 00:00,8311.71
08/21/2019 00:00,8200.96
08/22/2019 00:00,6794.31
08/23/2019 00:00,6740.18
08/24/2019 00:00,4467.78
08/25/2019 00:00,7846.57
08/26/2019 00:00,12360.47
08/27/2019 00:00,11272.47
08/28/2019 00:00,4504.89
08/29/2019 00:00,8776.69
08/30/2019 00:00,8788.48
08/31/2019 00:00,4596.38
09/01/2019 00:00,3864.56
09/02/2019 00:00,4192.96
09/03/2019 00:00,5538.83
09/04/2019 00:00,6347.45
09/05/2019 00:00,4925.87
09/06/2019 00:00,3999.92
09/07/2019 00:00,6309.90
09/08/2019 00:00,11829.59
09/09/2019 00:00,12228.60
09/10/2019 00:00,12441.28
09/11/2019 00:00,12512.31
09/12/2019 00:00,9905.46
09/13/2019 00:00,4430.49
09/14/2019 00:00,5266.66
09/15/2019 00:00,5467.13
09/16/2019 00:00,6152.46
09/17/2019 00:00,6266.20
09/18/2019 00:00,6413.74
09/19/2019 00:00,7207.63
09/20/2019 00:00,10458.14
09/21/2019 00:00,13327.70
09/22/2019 00:00,7293.93
09/23/2019 00:00,4523.13
09/24/2019 00:00,7190.34
09/25/2019 00:00,8606.80
09/26/2019 00:00,8063.00
09/27/2019 00:00,11199.73
09/28/2019 00:00,12430.47
09/29/2019 00:00,15910.85
09/30/2019 00:00,14662.70
10/01/2019 00:00,14039.97
10/02/2019 00:00,9485.33
10/03/2019 00:00,7197.08
10/04/2019 00:00,3682.47
10/05/2019 00:00,6607.07
10/06/2019 00:00,7168.38
10/07/2019 00:00,7060.65
10/08/2019 00:00,9298.69
10/09/2019 00:00,14898.83
10/10/2019 00:00,14567.47
10/11/2019 00:00,11358.51
10/12/2019 00:00,6926.39
10/13/2019 00:00,6667.94
10/14/2019 00:00,7873.56
10/15/2019 00:00,10239.64
10/16/2019 00:00,7354.14
10/17/2019 00:00,7647.52
10/18/2019 00:00,11127.56
10/19/2019 00:00,7214.13
10/20/2019 00:00,12480.45
10/21/2019 00:00,5629.93
10/22/2019 00:00,6020.90
10/23/2019 00:00,12787.44
10/24/2019 00:00,14091.74
10/25/2019 00:00,13934.89
10/26/2019 00:00,7261.69
10/27/2019 00:00,11416.09
10/28/2019 00:00,7640.27
10/29/2019 00:00,5672.91
10/30/2019 00:00,11072.10
10/31/2019 00:00,7371.37
11/01/2019 00:00,11132.24
11/02/2019 00:00,6577.83
11/03/2019 00:00,12635.71
11/04/2019 00:00,8781.20
11/05/2019 00:00,5029.21
11/06/2019 00:00,8226.57
11/07/2019 00:00,10794.91
11/08/2019 00:00,3715.47
11/09/2019 00:00,4840.56
11/10/2019 00:00,10958.07
11/11/2019 00:00,14627.89
11/12/2019 00:00,7702.16
11/13/2019 00:00,9894.97
11/14/2019 00:00,6654.15
11/15/2019 00:00,5741.33
11/16/2019 00:00,11489.98
11/17/2019 00:00,7563.92
11/18/2019 00:00,3582.52
11/19/2019 00:00,9916.84
11/20/2019 00:00,16426.38
11/21/2019 00:00,10804.07
11/22/2019 00:00,5345.83
11/23/2019 00:00,4165.15
11/24/2019 00:00,7634.59
11/25/2019 00:00,11750.05
11/26/2019 00:00,16482.72
11/27/2019 00:00,7041.54
11/28/2019 00:00,2918.34
11/29/2019 00:00,9329.85
11/30/2019 00:00,13450.16
12/01/2019 00:00,7688.55
12/02/2019 00:00,6906.06
12/03/2019 00:00,8251.79
12/04/2019 00:00,6871.22
12/05/2019 00:00,12080.01
12/06/2019 00:00,7608.79
12/07/2019 00:00,7796.85
12/08/2019 00:00,14287.21
12/09/2019 00:00,11373.01
12/10/2019 00:00,6480.78
12/11/2019 00:00,10009.35
12/12/2019 00:00,8316.46
12/13/2019 00:00,7541.48
12/14/2019 00:00,6959.63
12/15/2019 00:00,12490.25
12/16/2019 00:00,12229.08
12/17/2019 00:00,7621.30
12/18/2019 00:00,5745.12
12/19/2019 00:00,13668.53
12/20/2019 00:00,9180.50
12/21/2019 00:00,3183.63
12/22/2019 00:00,4344.26
12/23/2019 00:00,8596.69
12/24/2019 00:00,13888.51
12/25/2019 00:00,10903.45
12/26/2019 00:00,4657.89
12/27/2019 00:00,11919.42
12/28/2019 00:00,14341.77
12/29/2019 00:00,10131.98
12/30/2019 00:00,5031.81
12/31/2019 00:00,5270.93
01/01/2020 00:00,14588.43
01/02/2020 00:00,11340.52
01/03/2020 00:00,11011.65
01/04/2020 00:00,7960.78
01/05/2020 00:00,11082.74
01/06/2020 00:00,8191.65
01/07/2020 00:00,9283.86
01/08/2020 00:00,17607.40
01/09/2020 00:00,14521.41
01/10/2020 00:00,13907.61
01/11/2020 00:00,12627.57
01/12/2020 00:00,12214.50
01/13/2020 00:00,13257.84
01/14/2020 00:00,9128.06
01/15/2020 00:00,11223.45
01/16/2020 00:00,9976.13
01/17/2020 00:00,7667.13
01/18/2020 00:00,10609.84
01/19/2020 00:00,5877.42
01/20/2020 00:00,4123.07
01/21/2020 00:00,12907.46
01/22/2020 00:00,11547.26
01/23/2020 00:00,6480.91
01/24/2020 00:00,5671.20
01/25/2020 00:00,12088.17
01/26/2020 00:00,2925.26
01/27/2020 00:00,10813.87
01/28/2020 00:00,15950.17
01/29/2020 00:00,7779.14
01/30/2020 00:00,3303.32
01/31/2020 00:00,5775.34
02/01/2020 00:00,8633.38
02/02/2020 00:00,13837.63
02/03/2020 00:00,15939.79
02/04/2020 00:00,13495.80
02/05/2020 00:00,8200.35
02/06/2020 00:00,7522.26
02/07/2020 00:00,8268.26
02/08/2020 00:00,11757.10
02/09/2020 00:00,15045.13
02/10/2020 00:00,8413.17
02/11/2020 00:00,8507.30
02/12/2020 00:00,7293.56
02/13/2020 00:00,7490.54
02/14/2020 00:00,9327.34
02/15/2020 00:00,11001.08
02/16/2020 00:00,7270.40
02/17/2020 00:00,11156.10
02/18/2020 00:00,12545.90
02/19/2020 00:00,4052.67
02/20/2020 00:00,13771.98
02/21/2020 00:00,6523.61
02/22/2020 00:00,12712.33
02/23/2020 00:00,14536.23
02/24/2020 00:00,10358.93
02/25/2020 00:00,13359.90
02/26/2020 00:00,11110.25
02/27/2020 00:00,8511.07
02/28/2020 00:00,3943.35
02/29/2020 00:00,15440.27
03/01/2020 00:00,13570.89
03/02/2020 00:00,7359.77
03/03/2020 00:00,6750.71
03/04/2020 00:00,10840.25
03/05/2020 00:00,10173.26
03/06/2020 00:00,9135.04
03/07/2020 00:00,16145.48
03/08/2020 00:00,18027.98
03/09/2020 00:00,10872.73
03/10/2020 00:00,8970.86
03/11/2020 00:00,9057.43
03/12/2020 00:00,9514.85
03/13/2020 00:00,9801.10
03/14/2020 00:00,6090.95
03/15/2020 00:00,8016.45
03/16/2020 00:00,5196.64
03/17/2020 00:00,8865.80
